image_name,detector_label,class_label,gt_box,pred_box
13_08_19_22_res_PVN_hd_ZAO_10304_2_72436.jpg,dog,0,"[769, 666, 888, 718]","[769, 666, 889, 719]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_168895.jpg,dog,0,"[509, 553, 580, 597]","[514, 552, 579, 597]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69520.jpg,dog,0,"[818, 636, 898, 660]","[819, 635, 896, 667]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69520.jpg,background,0,"[0, 0, 0, 0]","[1057, 570, 1167, 704]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69520.jpg,dog,0,"[950, 607, 1011, 653]","[950, 604, 1011, 653]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_15261.jpg,dog,0,"[92, 607, 158, 687]","[90, 607, 158, 687]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_303.jpg,dog,0,"[463, 604, 526, 683]","[449, 604, 525, 682]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19381.jpg,dog,0,"[1061, 637, 1188, 720]","[1069, 636, 1189, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19381.jpg,background,1,"[0, 0, 0, 0]","[0, 542, 14, 637]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_43213.jpg,background,0,"[0, 0, 0, 0]","[971, 560, 1053, 621]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_116472.jpg,dog,0,"[161, 662, 281, 720]","[160, 662, 280, 719]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_6114.jpg,dog,0,"[0, 580, 112, 718]","[0, 581, 113, 719]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96394.jpg,dog,0,"[680, 565, 718, 633]","[679, 565, 716, 633]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19364.jpg,dog,0,"[667, 633, 802, 719]","[666, 633, 801, 720]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_30390.jpg,background,0,"[0, 0, 0, 0]","[981, 557, 1053, 593]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_30390.jpg,background,1,"[0, 0, 0, 0]","[0, 648, 27, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108586.jpg,dog,0,"[724, 519, 836, 610]","[726, 522, 838, 610]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_25717.jpg,background,0,"[0, 0, 0, 0]","[239, 565, 314, 597]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_115754.jpg,dog,1,"[111, 645, 193, 719]","[111, 652, 192, 719]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_21993.jpg,dog,0,"[187, 656, 259, 719]","[186, 656, 258, 719]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_134467.jpg,dog,0,"[1211, 538, 1279, 625]","[1210, 538, 1257, 622]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_109849.jpg,dog,0,"[98, 518, 161, 626]","[98, 517, 160, 624]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108568.jpg,dog,0,"[802, 542, 902, 632]","[786, 543, 904, 629]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147702.jpg,dog,0,"[434, 577, 583, 652]","[432, 576, 560, 649]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106239.jpg,dog,0,"[57, 671, 118, 720]","[57, 669, 167, 720]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106239.jpg,real_dog,0,"[116, 676, 171, 720]",
16_08_07_11_res_PVN_hd_ZAO_10304_2_136847.jpg,dog,0,"[84, 652, 157, 720]","[83, 651, 158, 720]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_136847.jpg,background,0,"[0, 0, 0, 0]","[1244, 687, 1280, 720]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106243.jpg,dog,0,"[56, 675, 133, 720]","[54, 671, 166, 720]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106243.jpg,real_dog,0,"[111, 675, 168, 720]",
15_08_07_11_res_PVN_hd_ZAO_10304_2_108974.jpg,dog,0,"[51, 650, 130, 720]","[50, 649, 129, 720]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_25721.jpg,background,0,"[0, 0, 0, 0]","[133, 567, 209, 606]"
16_08_19_22_res_PVN_hd_ZAO_10304_2_37700.jpg,dog,0,"[231, 668, 350, 720]","[230, 668, 349, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_99336.jpg,dog,0,"[937, 613, 1086, 713]","[941, 613, 1086, 715]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_108976.jpg,dog,0,"[70, 661, 159, 720]","[68, 661, 154, 720]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_133931.jpg,dog,0,"[71, 584, 197, 718]","[71, 583, 197, 719]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_109870.jpg,dog,0,"[184, 577, 258, 718]","[181, 577, 256, 718]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_121877.jpg,dog,0,"[446, 608, 536, 675]","[445, 609, 536, 675]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_142712.jpg,dog,0,"[3, 551, 47, 628]","[0, 539, 46, 628]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147657.jpg,dog,0,"[848, 603, 984, 670]","[847, 602, 963, 668]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106246.jpg,dog,0,"[55, 676, 134, 720]","[54, 673, 174, 719]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106246.jpg,real_dog,0,"[106, 677, 171, 720]",
17_08_19_22_res_PVN_hd_ZAO_10304_2_120419.jpg,dog,0,"[54, 644, 112, 719]","[54, 644, 111, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69416.jpg,dog,0,"[106, 531, 144, 575]","[105, 529, 143, 575]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69416.jpg,background,0,"[0, 0, 0, 0]","[39, 516, 98, 601]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_57513.jpg,dog,0,"[644, 618, 715, 678]","[643, 618, 714, 678]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_209411.jpg,dog,0,"[82, 649, 163, 716]","[81, 648, 162, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_58177.jpg,background,1,"[0, 0, 0, 0]","[212, 371, 482, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_29908.jpg,dog,0,"[12, 627, 55, 703]","[11, 627, 55, 702]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_151171.jpg,dog,0,"[46, 639, 123, 717]","[45, 638, 122, 714]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_160686.jpg,dog,0,"[99, 604, 203, 683]","[98, 604, 193, 678]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106242.jpg,dog,0,"[57, 675, 126, 720]","[55, 671, 166, 720]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106242.jpg,real_dog,0,"[110, 676, 164, 720]",
15_08_07_11_res_PVN_hd_ZAO_10304_2_108970.jpg,dog,0,"[18, 625, 79, 720]","[16, 625, 78, 697]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_203234.jpg,dog,0,"[27, 607, 80, 687]","[27, 608, 79, 687]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_48122.jpg,real_dog,0,"[296, 438, 346, 522]",
18_08_19_22_res_PVN_hd_ZAO_10304_2_57603.jpg,dog,0,"[104, 635, 165, 709]","[103, 634, 164, 711]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_150411.jpg,background,0,"[0, 0, 0, 0]","[1202, 697, 1274, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_23290.jpg,dog,0,"[78, 621, 202, 719]","[77, 620, 198, 719]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_21995.jpg,dog,0,"[178, 649, 250, 718]","[177, 648, 248, 718]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108587.jpg,dog,0,"[723, 521, 839, 610]","[724, 522, 835, 610]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_48106.jpg,real_dog,0,"[202, 432, 252, 506]",
17_08_19_22_res_PVN_hd_ZAO_10304_2_109874.jpg,dog,0,"[203, 600, 283, 717]","[199, 601, 283, 718]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65092.jpg,dog,0,"[549, 569, 707, 649]","[547, 564, 708, 649]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65092.jpg,dog,0,"[549, 569, 707, 649]","[495, 439, 717, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108689.jpg,dog,0,"[737, 524, 831, 612]","[734, 525, 825, 611]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_108971.jpg,dog,0,"[26, 634, 93, 717]","[25, 632, 93, 718]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_116400.jpg,dog,0,"[152, 664, 274, 719]","[153, 664, 273, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_29910.jpg,dog,0,"[15, 631, 57, 702]","[14, 630, 57, 701]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96094.jpg,dog,0,"[677, 546, 706, 587]","[675, 545, 709, 585]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96094.jpg,background,0,"[0, 0, 0, 0]","[951, 175, 962, 215]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19386.jpg,dog,0,"[1163, 632, 1272, 717]","[1163, 633, 1268, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19386.jpg,background,0,"[0, 0, 0, 0]","[0, 538, 33, 654]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_127852.jpg,dog,0,"[110, 621, 179, 707]","[110, 621, 179, 706]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_11528.jpg,dog,0,"[454, 584, 683, 717]","[451, 513, 681, 720]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_147914.jpg,dog,0,"[208, 520, 297, 590]","[214, 527, 306, 590]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_209409.jpg,dog,0,"[59, 633, 132, 702]","[58, 633, 132, 717]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_18831.jpg,dog,0,"[1026, 554, 1143, 634]","[1021, 555, 1142, 634]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_15244.jpg,dog,0,"[14, 562, 67, 635]","[13, 563, 67, 634]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69413.jpg,dog,0,"[101, 527, 133, 570]","[99, 526, 132, 569]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69413.jpg,background,0,"[0, 0, 0, 0]","[24, 519, 85, 595]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147679.jpg,dog,0,"[677, 606, 817, 677]","[676, 603, 802, 677]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65035.jpg,dog,0,"[1135, 551, 1232, 626]","[1133, 551, 1234, 625]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_147921.jpg,dog,0,"[275, 537, 384, 603]","[274, 537, 384, 602]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_48095.jpg,real_dog,0,"[157, 426, 194, 500]",
18_08_07_11_res_PVN_hd_ZAO_10304_2_42843.jpg,dog,0,"[0, 597, 59, 696]","[0, 598, 57, 695]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69421.jpg,dog,0,"[121, 535, 159, 581]","[120, 534, 158, 580]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_40281.jpg,dog,0,"[109, 623, 181, 691]","[110, 622, 183, 692]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_40283.jpg,dog,0,"[121, 638, 206, 704]","[115, 638, 206, 703]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_57607.jpg,dog,0,"[58, 598, 99, 670]","[57, 596, 98, 669]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_108882.jpg,dog,0,"[109, 612, 153, 692]","[110, 614, 152, 692]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69427.jpg,dog,0,"[146, 548, 178, 583]","[81, 533, 177, 625]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69427.jpg,dog,0,"[146, 548, 178, 583]","[141, 541, 178, 588]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_101330.jpg,dog,0,"[167, 515, 262, 600]","[167, 515, 261, 603]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_101330.jpg,dog,0,"[453, 518, 538, 613]","[451, 517, 537, 614]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_57511.jpg,dog,0,"[572, 608, 656, 655]","[572, 609, 654, 660]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_194394.jpg,dog,0,"[9, 585, 67, 659]","[5, 584, 65, 657]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_151181.jpg,dog,0,"[0, 613, 76, 691]","[0, 612, 75, 690]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_121906.jpg,dog,0,"[897, 618, 1004, 693]","[896, 620, 1003, 692]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_194396.jpg,dog,0,"[5, 579, 52, 652]","[0, 575, 51, 653]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_108968.jpg,dog,0,"[5, 617, 65, 692]","[3, 615, 64, 694]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65107.jpg,dog,0,"[400, 552, 530, 638]","[399, 552, 534, 638]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_121889.jpg,dog,0,"[599, 644, 720, 704]","[598, 644, 719, 704]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_48126.jpg,real_dog,0,"[321, 445, 371, 528]",
16_08_07_11_res_PVN_hd_ZAO_10304_2_209414.jpg,dog,0,"[120, 665, 208, 720]","[119, 665, 208, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108572.jpg,dog,0,"[778, 539, 878, 631]","[782, 534, 885, 630]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108572.jpg,background,0,"[0, 0, 0, 0]","[1225, 463, 1279, 507]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_108972.jpg,dog,0,"[30, 635, 104, 719]","[28, 634, 104, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_73644.jpg,dog,0,"[0, 528, 68, 636]","[0, 547, 65, 634]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96097.jpg,dog,0,"[674, 546, 717, 587]","[673, 545, 717, 586]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96097.jpg,background,1,"[0, 0, 0, 0]","[953, 175, 962, 215]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_136205.jpg,dog,0,"[81, 534, 144, 625]","[81, 533, 142, 622]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_119099.jpg,dog,0,"[17, 572, 171, 668]","[22, 572, 171, 668]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_134412.jpg,dog,0,"[577, 571, 648, 665]","[577, 571, 692, 669]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_136193.jpg,dog,0,"[117, 546, 209, 645]","[117, 546, 207, 643]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_72424.jpg,dog,0,"[1013, 629, 1095, 699]","[1012, 628, 1095, 699]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_119104.jpg,dog,0,"[92, 584, 268, 694]","[79, 513, 276, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_18760.jpg,dog,0,"[224, 527, 313, 592]","[224, 525, 313, 592]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_25718.jpg,background,0,"[0, 0, 0, 0]","[222, 567, 295, 603]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_168907.jpg,dog,0,"[441, 551, 517, 589]","[439, 549, 516, 589]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_18758.jpg,dog,0,"[215, 524, 302, 592]","[214, 523, 301, 592]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_22749.jpg,dog,0,"[190, 619, 279, 692]","[189, 620, 278, 692]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_22749.jpg,dog,0,"[0, 507, 34, 639]","[0, 504, 34, 631]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69504.jpg,dog,0,"[624, 633, 701, 658]","[625, 632, 700, 666]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69504.jpg,background,0,"[0, 0, 0, 0]","[881, 590, 1007, 711]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_69504.jpg,real_dog,0,"[806, 607, 908, 657]",
18_08_19_22_res_PVN_hd_ZAO_10304_2_57512.jpg,dog,0,"[608, 616, 681, 671]","[606, 616, 679, 671]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_15269.jpg,dog,0,"[147, 643, 232, 720]","[145, 642, 231, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_194392.jpg,dog,0,"[15, 587, 69, 660]","[15, 589, 69, 659]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_119095.jpg,dog,0,"[8, 563, 116, 661]","[7, 563, 116, 662]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_121895.jpg,dog,0,"[694, 648, 823, 708]","[693, 648, 823, 708]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_297.jpg,dog,0,"[483, 612, 557, 690]","[481, 612, 556, 690]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106249.jpg,dog,0,"[55, 676, 135, 720]","[53, 671, 179, 719]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106249.jpg,real_dog,0,"[104, 680, 180, 720]",
16_08_07_11_res_PVN_hd_ZAO_10304_2_152801.jpg,dog,0,"[0, 601, 69, 701]","[0, 601, 69, 701]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_136853.jpg,dog,0,"[54, 639, 135, 713]","[53, 638, 135, 716]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_136853.jpg,background,0,"[0, 0, 0, 0]","[1244, 687, 1280, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19338.jpg,dog,0,"[62, 556, 120, 644]","[61, 556, 119, 652]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_152800.jpg,dog,0,"[2, 610, 73, 704]","[0, 610, 72, 703]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_57508.jpg,dog,0,"[502, 596, 573, 649]","[501, 596, 572, 648]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_48112.jpg,real_dog,0,"[231, 435, 279, 509]",
16_08_07_11_res_PVN_hd_ZAO_10304_2_209413.jpg,dog,0,"[104, 655, 190, 720]","[103, 654, 189, 719]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_42833.jpg,dog,0,"[58, 649, 145, 720]","[57, 648, 144, 720]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65064.jpg,dog,0,"[852, 576, 1009, 653]","[850, 575, 1009, 653]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65064.jpg,dog,0,"[852, 576, 1009, 653]","[777, 450, 1053, 720]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96093.jpg,dog,0,"[678, 545, 706, 587]","[677, 545, 710, 585]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96093.jpg,background,0,"[0, 0, 0, 0]","[952, 176, 962, 215]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_119105.jpg,dog,0,"[99, 573, 281, 697]","[68, 543, 290, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_58194.jpg,background,0,"[0, 0, 0, 0]","[318, 604, 399, 719]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_142744.jpg,dog,0,"[137, 638, 246, 717]","[166, 639, 246, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_99269.jpg,dog,0,"[197, 587, 271, 653]","[198, 587, 270, 652]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_99275.jpg,dog,0,"[253, 596, 335, 668]","[253, 597, 334, 668]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147724.jpg,dog,0,"[246, 543, 340, 610]","[246, 544, 339, 610]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147724.jpg,background,0,"[0, 0, 0, 0]","[44, 459, 78, 517]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_99345.jpg,dog,0,"[1067, 589, 1179, 701]","[1066, 588, 1178, 695]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_272.jpg,dog,0,"[582, 653, 653, 720]","[587, 653, 653, 719]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96096.jpg,dog,0,"[675, 545, 710, 587]","[673, 544, 716, 586]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_96096.jpg,background,1,"[0, 0, 0, 0]","[953, 175, 962, 215]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_99293.jpg,dog,0,"[384, 606, 534, 704]","[391, 628, 532, 703]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_194391.jpg,dog,0,"[17, 589, 70, 662]","[17, 590, 70, 662]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_19358.jpg,dog,0,"[515, 631, 653, 719]","[514, 632, 652, 719]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_133924.jpg,dog,0,"[43, 568, 138, 718]","[43, 567, 138, 719]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_29916.jpg,dog,0,"[28, 644, 78, 718]","[27, 642, 79, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108545.jpg,dog,0,"[953, 545, 1058, 626]","[953, 549, 1056, 625]"
16_08_19_22_res_PVN_hd_ZAO_10304_2_37690.jpg,dog,0,"[132, 621, 212, 714]","[131, 621, 212, 713]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_6119.jpg,dog,0,"[0, 560, 91, 714]","[0, 551, 93, 720]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_127858.jpg,dog,0,"[137, 616, 183, 693]","[118, 616, 182, 700]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_277.jpg,dog,0,"[567, 643, 628, 719]","[569, 642, 627, 719]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_134428.jpg,dog,0,"[783, 584, 870, 677]","[783, 583, 917, 677]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_107820.jpg,background,1,"[0, 0, 0, 0]","[1234, 666, 1279, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_107820.jpg,background,1,"[0, 0, 0, 0]","[1272, 550, 1279, 605]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_103512.jpg,dog,0,"[11, 646, 70, 717]","[9, 645, 69, 718]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_142721.jpg,dog,0,"[33, 568, 87, 653]","[31, 567, 86, 653]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_107635.jpg,background,1,"[0, 0, 0, 0]","[1242, 639, 1280, 720]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_151183.jpg,dog,0,"[0, 609, 56, 684]","[0, 602, 55, 682]"
14_08_19_22_res_PVN_hd_ZAO_10304_2_116173.jpg,dog,0,"[111, 648, 212, 719]","[107, 650, 212, 720]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_106896.jpg,dog,0,"[220, 568, 293, 718]","[218, 566, 294, 719]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147633.jpg,dog,0,"[1103, 585, 1187, 643]","[1104, 583, 1187, 641]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_109885.jpg,dog,0,"[332, 661, 443, 719]","[329, 661, 443, 719]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_29913.jpg,dog,0,"[20, 638, 73, 712]","[20, 638, 75, 712]"
18_08_07_11_res_PVN_hd_ZAO_10304_2_6626.jpg,dog,0,"[969, 692, 1102, 720]","[971, 691, 1101, 720]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_121858.jpg,dog,0,"[297, 571, 364, 621]","[295, 571, 362, 621]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_120423.jpg,dog,0,"[45, 640, 120, 719]","[44, 638, 120, 718]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_30389.jpg,background,0,"[0, 0, 0, 0]","[986, 558, 1058, 593]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_30389.jpg,background,1,"[0, 0, 0, 0]","[0, 650, 26, 720]"
15_08_19_22_res_PVN_hd_ZAO_10304_2_136187.jpg,dog,0,"[146, 557, 240, 668]","[146, 557, 239, 669]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_152792.jpg,dog,0,"[61, 652, 164, 720]","[61, 651, 145, 720]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108720.jpg,dog,0,"[787, 545, 836, 632]","[774, 530, 868, 631]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_127824.jpg,dog,0,"[149, 641, 211, 720]","[148, 644, 209, 719]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_161530.jpg,dog,0,"[159, 491, 194, 517]","[148, 490, 195, 518]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_160578.jpg,dog,0,"[1079, 597, 1160, 644]","[1079, 579, 1159, 644]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_147668.jpg,dog,0,"[755, 618, 911, 675]","[754, 616, 908, 674]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_106871.jpg,dog,0,"[82, 483, 130, 593]","[79, 482, 129, 592]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_108580.jpg,dog,0,"[733, 522, 851, 618]","[733, 531, 868, 618]"
15_08_07_11_res_PVN_hd_ZAO_10304_2_151174.jpg,dog,0,"[32, 630, 116, 710]","[32, 629, 114, 708]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_160667.jpg,dog,0,"[205, 603, 294, 688]","[201, 635, 295, 686]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_101241.jpg,dog,0,"[924, 585, 1074, 709]","[910, 546, 1090, 720]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_101241.jpg,dog,0,"[1138, 507, 1215, 593]","[1138, 508, 1215, 592]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_30391.jpg,background,0,"[0, 0, 0, 0]","[968, 555, 1040, 593]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_30391.jpg,background,1,"[0, 0, 0, 0]","[0, 648, 26, 720]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106240.jpg,dog,0,"[57, 678, 118, 720]","[57, 671, 167, 720]"
17_08_19_22_res_PVN_hd_ZAO_10304_2_106240.jpg,real_dog,0,"[112, 679, 173, 720]",
13_08_19_22_res_PVN_hd_ZAO_10304_2_72457.jpg,dog,0,"[288, 630, 410, 712]","[305, 633, 409, 709]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_65147.jpg,dog,0,"[149, 512, 231, 584]","[147, 511, 231, 583]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_136855.jpg,dog,0,"[47, 638, 118, 704]","[45, 637, 116, 704]"
16_08_07_11_res_PVN_hd_ZAO_10304_2_136855.jpg,background,0,"[0, 0, 0, 0]","[1244, 687, 1280, 720]"
17_08_07_11_res_PVN_hd_ZAO_10304_2_99317.jpg,dog,1,"[649, 613, 827, 718]","[643, 478, 875, 720]"
13_08_19_22_res_PVN_hd_ZAO_10304_2_121868.jpg,dog,0,"[372, 589, 444, 648]","[370, 589, 445, 648]"
18_08_19_22_res_PVN_hd_ZAO_10304_2_23260.jpg,dog,0,"[14, 527, 78, 659]","[23, 516, 90, 720]"
